,OSOURCE,TCODE,STATE,MAILCODE,RECINHSE,RECP3,DOMAIN,WEALTH2,VETERANS,CRAFTS,WALKER,PEPSTRFL,RFA_5,RFA_24,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
55376,171.0,2.0,26.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,84.0,32.0,-1.6478168522303633,-0.020890031546572072,-1.9265976061548697,-0.06260949476352111,-0.6191560301438931,-1.0025940899213328,0.9806274092554367,1.524091641736076,2.068139026077149,1.0152368279956434,1.7461230292976826,0.2162862401347646,-1.1844697573382341
62448,45.0,2.0,18.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,84.0,168.0,-1.7902787671606446,0.38085121029283964,1.1784426302651432,-0.7402689448063781,2.474625690100928,1.175168600368327,-0.7423827951051428,0.3070404552235435,0.33799531802916344,0.6790489243767812,0.15604152855268916,-0.023579810563504496,0.6882565143236054
4525,27.0,0.0,1.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,63.0,224.0,-3.951554795774506,3.780088845145271,-0.2025244723388613,-0.44287299814695613,3.0327510545095926,-0.3985882240168282,1.0899940249414188,-0.029095915388832144,2.679307902398247,1.769641721845162,-1.562631883186355,0.734973711200765,-1.2818566174464237
16399,142.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-2.8927402336622077,-0.20445379997426025,-1.4133103764217532,-0.47626472028233957,-0.49109038203378014,-1.935310019277316,-1.5336642990884324,-0.7278786043152486,1.980321308723273,0.6419304565968567,0.9435248452043887,-0.3529026789388388,-0.668067104905726
68922,51.0,2.0,15.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,54.0,96.0,-0.5361092761066246,-2.5872412826498734,-0.7595178108994967,-0.5139323422651193,0.2724456664832522,-1.5370911783589443,0.311046633662439,0.23831796491642268,0.8682292726704506,-0.5404342152112509,-1.404647587451694,-0.5879670636516015,0.10742774339111112
56400,807.0,2.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,42.0,168.0,0.12817124007052672,2.2433500011156076,-1.1193055521428448,-1.4515575783778703,0.9285555506846996,0.45804975206819243,-1.04426569966214,-0.5213659042135457,-0.27591373665642416,0.4312999389386822,0.5304996613007362,0.02248521402503589,0.051268460245815425
21120,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,-4.0701354726851635,0.8245092694873232,2.170314568580985,0.9842750082452929,0.16677789946198165,-0.12572093755046818,0.2522070701398014,0.09269581181946823,-0.9911238997612671,0.15512327154214284,0.7799440769984736,0.3057752124095191,-0.2468335925140479
369,32.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,1.8139702461681417,2.729346498952123,0.43556977583528816,-0.9112763131188051,-1.3072672789823905,-1.3947535537122244,-1.8054624343486145,0.06982572959607904,-0.9109533859246832,-0.07475228759418913,-1.303313562323837,-1.4297064137911593,-0.6714323287498484
66317,62.0,0.0,1.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,72.0,8.0,1.8562994973469054,0.10104683309809949,-3.6921538627680692,-0.16221493224291617,-0.7330706350704157,3.303101321216036,0.9898982726695049,2.7158644239105976,1.6654153178558924,-0.4479580792801184,0.11191165770309532,2.022274235737065,-2.330341918968319
86587,76.0,0.0,16.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,84.0,96.0,-0.9296377272049675,-1.0712289486814366,0.002613769043009879,-0.4051023575297235,-1.9115873477027214,1.015448773357687,-0.2886361582995939,-1.0904095091592947,0.2580609215222482,-0.7721694298253268,-0.29870234565096854,0.5749861209096712,-0.4903327068763166
2355,88.0,1.0,10.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,1.0,60.0,0.0,2.5951296557356054,0.3520521918041946,1.7578765545537944,0.3357792297236436,-0.3862179311281825,-0.5470247694188546,0.08369766824797395,-0.6894306370156705,-0.70442713960724,0.5924933026724591,-0.8560947152055497,0.12792692562357774,0.0009692169571087701
61025,35.0,1002.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,48.0,-2.072883945036186,-2.5018587652724,0.7864508805267518,-0.05278541997472263,-0.2516769536900731,-0.11125610202419842,-1.2554356402744593,1.0752117649650659,-1.6089294022468037,1.2517124647641533,-1.052490091123989,-0.6280820017334365,-0.06051119128682044
1783,22.0,0.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,60.0,8.0,1.4872197203356736,-0.17503028328204026,-3.9410534455299118,0.7056620503528982,0.7799207463440242,0.18224026480760153,1.2872533070144698,-0.7559273992038154,-1.2401543275191702,-0.8470127421436258,-0.8482160973141307,-1.1061168761056897,0.10411326578454592
13347,36.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,-1.5679113357286936,1.6990504106100186,-1.1505231428915659,-0.021241730342928287,1.5810522774663436,-2.2716708110742694,0.39175650286133257,0.02222397532144417,0.5650635824561582,0.9571410720963199,-1.3091389458588636,0.21271871961627123,-0.34094782519090616
17771,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.245410051397617,-0.5870914880595993,-3.398139464627411,0.7571897934961518,-0.5015718687216143,2.8176142107543702,0.5341160372652015,-1.4097120659223767,1.3354473261960464,4.5459038682814565,1.6340614920288992,-2.5116757537103704,-1.4662632111071927
56922,195.0,2.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,60.0,0.0,-1.2722689409978294,2.1052071537680446,1.8269803090913117,1.5370249265308484,-0.2893235891371356,0.5500303351692458,0.7185092199115559,-1.0072026231020703,-0.3882275781306353,-0.3613180922983286,-0.3200623499324384,0.8168599757526782,0.05170277469608685
62054,48.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,2.5809926317083463,-1.383214827745279,2.2200226421445,-0.4947664235127138,-1.9213984574079275,0.3826069728747815,0.7357561545008672,0.4914713264413319,0.4936859173715646,-0.9753340308291427,0.328685705132818,1.2936740207343251,0.45857322611322054
30690,64.0,1.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8012244246456975,-1.86632017247556,-4.782694407215082,0.6582832953104177,-1.3279278061126418,3.941570759785976,0.9355808439716244,3.3303789210451287,2.29653139709497,-1.8004065031464291,-0.6659145583774341,2.0496438299243818,0.5119375228901125
91240,125.0,2.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.332300656947319,-2.611574913506473,-0.16526913255026124,0.2537157332628706,-2.9099414837910778,0.8145190836516067,1.8085002720327148,0.0022005415360656613,0.4475678281652062,0.7880746462986886,-0.1522535176280258,0.8098209975881133,1.4071844618089042
78143,23.0,0.0,33.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9638884006216362,1.220153495976476,-1.0115597495132567,0.30615295198510817,-0.9555246259076257,-0.7854023344208739,-0.8609311868675539,0.2883297020821321,-2.057696079466241,0.6280058648345107,-1.5460210243918497,-0.9207336617315541,-1.038553953215721
48169,123.0,0.0,25.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,-2.6639703963370756,6.959919204469126,1.5807510583419986,-0.49780463748488424,0.07108100504545432,-0.003985781177432724,-1.0356747505798831,-0.41019888432192364,-0.17646255182237022,-0.6914316104727319,0.8862052820857175,0.05628859197007747,0.09318437561811414
51872,121.0,0.0,14.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,60.0,12.0,-0.5110856586261321,-2.137274050080149,-5.764609206244191,1.349534504015819,1.0797323844607452,-0.7653456583286469,0.24552257057983112,-1.3118908827060638,-3.887504707651929,1.3870965436140623,0.8744912335420444,5.738786612679515,2.397314663352817
37709,129.0,2.0,18.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,48.0,0.4408943085064963,-0.8505075602371366,0.09263360940160394,-0.05208546393812513,-1.7321771138907407,0.33114390143243255,-1.5626120855763617,-0.259354391719189,-0.011683723015553694,-0.1123995970443814,0.522119280723585,-0.23270514449895027,0.47013886991404824
39942,180.0,2.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,120.0,-3.044746734822969,-1.1422451235315545,2.055250664080765,1.2773647724795343,-0.17807318695154326,0.7272940075719032,0.6589742711228018,2.202863316490449,-1.0079277123661832,1.4820105194679436,-0.24590774780022473,0.7748544570008391,-1.0099044046739052
7519,45.0,1.0,12.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,-0.024121549737046624,0.5000339339756049,1.2116719397049722,1.1552623360938166,-0.49434919899911345,0.7966953759026091,1.12736402425189,-1.2195761399884981,0.7720111380330634,-1.2207928827677756,0.6795045541904934,-0.09986359867689162,0.5138707762744038
61884,66.0,28.0,14.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,60.0,8.0,0.9503240262921027,-1.78261533453401,-2.1880879940288236,-0.07903196157957294,-0.45589172530957045,2.0585458030539328,-0.5760015960829331,-0.9084847619808951,1.5026764815153786,0.8684102585969736,-0.21539360778170005,-0.9062870263846388,-1.2090315863396026
42302,138.0,2.0,3.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,60.0,0.0,1.741428700210487,3.316599514028173,0.006578939957047617,0.04579762481847667,1.7462859564730515,-0.41177185183870346,-1.8071321687925757,-0.08462912024416724,-0.8776007999694135,-0.05523394893640313,-0.27540493458442666,-0.2382845959384059,0.20508089054103157
18158,47.0,1.0,13.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0044616175956327,-2.565479351603839,1.7754355326408016,-0.0004494973338147662,0.8067569076243983,0.37950201978027664,-0.0342530492043311,-1.2488532294888715,0.029507960168918317,-0.4356317082480449,-1.3083067957331946,0.21514104735467496,0.9569571639214866
76902,84.0,2.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,60.0,45.0,0.24104918945327403,1.2067856036613276,-3.0872761137347444,-0.057110413370556015,-0.8904708763165823,-0.2578873163272569,-1.3042092400529515,-0.36187227239391606,-1.0458283031990943,-1.3848519417327536,0.37947989288899625,-0.3904276144897267,-0.18066618362814624
94598,87.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,180.0,0.0,-2.7626677713598724,-2.872710431133139,3.309903840386343,-0.5409327649228727,-1.3274726273024968,-0.004956812547262782,1.6029439813807989,1.1827253268521722,-1.0062130613036473,-0.4593548595426359,-0.2456440776455392,-0.7680284894419278,-1.1449738837937056
61814,45.0,2.0,14.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,42.0,63.0,0.7756947149484169,3.517217643628964,1.8083757042489343,-0.7420374401232229,0.2291930153955864,0.1483860960403468,-1.133168085786422,-0.28267638293718206,0.2656699107308067,0.4106274024137177,-0.4430571892948793,0.3045450477454163,-0.07621147005457354
65318,98.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2608112171414874,1.0570875687779944,1.107344247714584,0.2955572117309126,0.3414528878368862,-0.2564767354507166,-0.6118373244777521,0.13976566147709144,-0.3095254301021795,-0.7594306806968796,-0.09573256950122616,-0.05128984089553497,-0.11810088806884399
36787,31.0,2.0,18.0,0.0,0.0,0.0,8.0,9.0,1.0,1.0,0.0,1.0,20.0,8.0,2.0378569205626764,-2.0071295190602942,-0.11541277679109277,-0.30198687527923895,-1.3047944312104913,-0.10693583090619707,-0.7963910084534668,-1.1985867640381325,-0.28669626372594553,-0.8031629100799863,-0.12311234870302361,-0.4337061334528136,-0.077225278111598
7088,123.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,60.0,60.0,-3.3523610767549634,-0.7237730176943538,0.4415106196426006,0.810564762350561,0.4576211348388065,0.32326831109066656,-1.3322895929115004,-0.4052965697976906,-0.7655055321766687,0.2172723265989091,-0.5410784377580111,-0.5100296956495545,-0.05968606605187923
94937,51.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,224.0,40.0,-0.530549579549944,-4.060150544219237,1.9827577150748552,-0.16727019282429378,0.011685272559863404,0.4477795779537606,0.7608529897246471,-0.6517159369169412,0.6618648341494702,-1.2804725579617442,0.5386122382037448,-0.288988700336184,1.0259331566248409
41303,18.0,3.0,35.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,60.0,-0.793836632348754,-1.064103348111166,1.1130742741106403,-0.38065689963556115,1.6181615588590303,0.35314312477574217,-2.581895332943548,-0.14420600627763278,-0.42336591428780274,0.9026325612705194,-0.7019191587998909,0.4798879297677791,0.23054340355821878
9927,71.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,224.0,40.0,3.5770414359653344,-0.8689091631356198,-3.289699345168051,0.2781153510297007,2.1029864253722432,0.8762363262284965,-0.5945650322573379,-0.509253035893107,-0.5045452810241945,-0.21221522281691416,-0.6694918969402124,-0.023398402071977086,-0.4067983820082651
2580,29.0,28.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,224.0,40.0,0.033994810780319205,-3.652230297880495,0.26806193673840983,-0.12435466330989235,0.6168513425153759,0.27036217358568315,-1.2649024295216307,0.18217626894519398,-0.19620943110872088,-0.35004753000143446,1.397047164702162,-0.6809271283568238,0.877381654600919
15112,65.0,0.0,13.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7044358995263074,-2.551054559274355,0.03591230433299239,-0.4193747305023587,-1.8670209419092827,0.13835931666995427,1.37026037442015,-0.9995758319853913,0.0579284122325705,-0.35549581289864873,-0.370777805141866,0.4358367343108077,0.30307954143434096
47392,54.0,2.0,13.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,60.0,0.0,-2.7676402714759383,1.0236502214834322,0.541660596135568,1.277606965755598,0.12982353387508502,-1.2125935652290896,-1.214281922420493,0.12650424700108426,1.0597594595480544,-0.005485584584010603,-0.9156990767314209,1.0466508418637306,0.7103243713681648
55359,155.0,1.0,39.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,1.0,0.0,36.0,0.5773242275674296,-0.7183141076503483,2.627116243753853,-0.9808099073292444,1.7664720601437507,-0.8808182343924557,-0.42543017989420107,1.3257869136157712,1.478170506231551,-0.6653273260990998,1.5658397294647277,0.011870831280877108,-0.18455661620866787
63745,140.0,28.0,17.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,1.0,1.0,18.0,48.0,0.2857919130013933,-2.4525905358965274,1.3480930309698387,-0.812080536620066,0.030502685063373187,0.403597849959073,0.5127399696368432,-1.0207150007502277,0.06475636315243787,-0.3068057829485221,-1.3712477874724336,0.3720213665947606,0.660134979883817
88847,30.0,0.0,20.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.358693954231751,-3.3177664860598512,0.5806495732750752,-0.2998767326322322,0.25684916192183266,-0.1600053013058703,-0.8493452755891331,1.2935356822131583,-1.5839891399801511,0.15065288379153177,-0.4685640465419461,0.3743793566237189,0.4153407517036999
6637,44.0,28.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,48.0,0.3425328201611885,-2.923714182460565,-0.8145275663818398,0.22062422886401795,-0.32488574904406375,-1.6640017964768339,-0.948451023579932,0.2724879813668847,0.21634069445756315,-0.09098659458593938,0.5323119898507065,0.04577108662647977,0.659364997672241
15083,226.0,0.0,20.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,224.0,40.0,1.8038490305442219,-1.4205792372008936,0.034237633282395416,-1.00307764541522,0.4078417848592979,0.3811758463820912,0.5420688196813879,-0.8650849470687428,0.32400184402714727,-0.3335872594282101,1.9316508316617838,-0.07858079705313864,0.6820057103224856
30933,48.0,0.0,37.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6685613246091265,-0.7789543241088767,0.6430635310663811,0.38158699563695125,-0.8220802042517634,1.8613331322785247,-0.3539323964499338,-0.6229681191771341,1.2760779003442306,0.41198482889242527,-0.14181465240133495,1.48064648685411,-0.8280272209657277
66324,58.0,28.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,54.0,18.0,0.6897232064766092,-1.6839109257160099,1.1522328449110897,-1.1766875944097686,2.464835346473548,0.5975681456764492,-0.020737594341811008,0.23960074529444347,0.09667644179107167,0.5341047032785169,-0.04925571872331004,-1.6808087999865868,-0.6379006754753573
45122,22.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,60.0,18.0,0.9659296036619712,-2.5592310599298598,2.5178565804963995,-0.45042244222477856,1.045156359009298,-0.3803631940023497,-0.5641913572243682,-0.21433970593106205,-0.5606939054995851,0.3040429932388026,-0.080936500353981,-0.16095600719103975,0.43775681906539105
49679,62.0,0.0,14.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,20.0,8.0,2.8953049035285585,-1.520104268248929,-4.104999938612005,0.4161366186973227,2.157182193565605,0.9536340440487827,-1.0857469059404286,-0.9631168284669375,-0.7092439682999108,-0.15259459988700386,-0.2937668032285655,-0.37532612361216366,-0.22076867033230055
76874,32.0,1.0,5.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,63.0,84.0,-0.7598431805781665,1.6060662295721244,-0.0726875634361542,-0.20958434723335817,-1.4958586477653502,-0.4343259152706666,-0.7469504178783248,-1.1397869426720604,-0.7314705476372915,-0.4835966311594392,-0.13960806845284376,0.23109516401096078,0.29066386113636866
62470,32.0,13.0,14.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,-1.03233213720031,-0.09730086480659239,1.9408910315350374,-0.28817435845459377,0.6357125496350592,0.6913591796825587,-0.25361908956199064,-0.6327767099166627,0.17469039856557975,1.9934869238302546,-1.04755766157529,0.44074968045794016,0.03104483148882248
828,192.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,18.0,-1.09745331099561,-1.3786629562094914,1.4568126249936866,0.325802933718196,0.5871085015457378,-0.35221294328978475,-0.2268946292664393,-0.35212054649312124,-1.0310191906211177,0.38880280436964426,-1.2012474873294035,-0.6500710313012088,-0.053086392220950865
4531,62.0,1.0,15.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,18.0,48.0,1.4315145183838718,-1.4201511689641577,0.9297788674006406,-0.8703598289894198,-0.12378083572098741,-2.9700902106330225,0.18382123138238032,1.0539740521212042,0.7971852418140952,0.20234855099129573,-1.532282744062418,1.6872968485896838,-0.9192734900422007
27400,22.0,1.0,17.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,18.0,40.0,0.4288307095981023,-2.2071475213335634,-0.22943110365326494,-0.08686473081850105,-3.060834015247196,0.257586963661024,0.5175706545606571,-1.4443323442908746,0.8910398788597338,2.3098881113917105,0.13541319527621595,-0.7233802592625856,-0.0036425853362311096
13155,5.0,2.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,72.0,8.0,0.7858598527321217,-1.6725646853801062,-2.08269831403808,-0.5189939874038122,-0.4634360714030959,2.186833117789423,0.260823122945568,0.31534584945859057,0.5239062257869355,-0.8437175108328807,-2.0898840369883427,0.6307546047913974,-1.8085292696947388
9909,18.0,2.0,1.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,1.0,120.0,18.0,-0.05006757789584333,0.08953186460616473,-0.32557383441545756,0.335983890250984,0.6381295868057761,1.5863879890405674,1.2360436077529247,-0.09712999787896177,-0.34946755521083644,1.3418040165742233,-0.5587646357691798,1.3012636532768165,-0.943884854764945
77692,32.0,2.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,120.0,0.0,0.32911029455140783,1.1865273708389508,1.2798143098516466,0.4422407433385988,-0.23082583369904364,1.255540552106544,0.2907994953823879,-0.6193143051979327,1.055074538134655,1.438607216931214,1.6350829006265553,0.3647928170342628,-0.5006973178820902
47886,38.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,20.0,8.0,4.341511494606787,-0.2974488596584608,3.2472673293925802,-0.3379627309540278,-1.2253590498615452,-0.877744761283647,-1.1013979428999938,0.4674413660965213,-0.08058012345713096,-0.23082054515886435,-0.21627537107662612,0.1755347593709972,0.8425055261427599
93160,38.0,0.0,16.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,20.0,8.0,3.4037639468917726,-1.1994367045094891,1.4755605573097919,0.5058557530316549,-0.2560447796679901,0.395549751246191,-0.8248900102358688,-0.6297913427302289,0.4990392311354538,2.053033310494095,1.114034301332896,0.11121436696996632,-0.19268204912253772
52388,57.0,2.0,26.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,60.0,8.0,3.3621857085392346,0.2502717807734181,-0.004220746344759108,-0.9302738008676036,2.647214115368025,1.297373425359479,0.24201683838662366,-0.4195817482176931,0.9189033708247661,0.06567374447729427,1.8555502349774262,-0.6604316447736752,-0.04355465589868631
68942,93.0,0.0,29.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,60.0,0.0,2.3550914876847724,0.7866586645310183,2.0877037453018725,6.735016264532532,0.28468255631632927,0.4386830298250326,0.9342558025122034,-0.3037654543365373,-0.2355157795538722,-1.0381146343389838,1.4971294164102122,-0.25262167156455706,-0.7513319262805465
63347,3.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,60.0,18.0,-1.207332437092967,1.342533723485428,0.09245196325618157,-0.3429046357442899,0.6845537032502873,-0.07372143512818156,-1.6226782710088161,-0.5033324331310733,-0.854284304052348,1.6072832956317185,-0.44494269733617486,-0.7527613204181252,-0.08504595135294919
76628,45.0,2.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,-1.187906157129916,-1.205619028457358,-1.4479532335243819,0.41424555531372564,-2.1534609985826094,1.0213563619375607,-0.01644957347749229,-0.9031619676919646,0.5595121999841478,0.3014469230967616,-1.2369299935846052,-1.5178487376269076,-1.1204204323475664
79578,27.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,54.0,96.0,-0.9760760499746813,1.9263317297620517,-0.4876985598727443,-0.18657226352113535,-1.1825117835179986,0.9770026232393604,0.5017878142055275,0.39147612596139614,0.35606235185026175,-0.8880177988033522,0.004087425478001246,0.7364779333980085,0.09475229077472716
94672,113.0,1002.0,12.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29454757400046044,1.2703589570144045,2.37225082863695,-0.18110440349595597,-2.8697952304604346,-0.5048563543753684,-1.2029830411895706,-0.18395460433786595,-0.16327276898804527,0.8434056236276457,-1.4494016473228417,-0.4898172699527944,-0.8257349224148169
